Timestamp,Sensor_ID,productid,productname,temperature,humidity,Status,category
2025-02-02 05:58:31,SENSOR-889,PR-819,Body Scrub 510,25.73,41.22,Alerte Température & Humidité,Bodycare
2025-01-30 18:12:31,SENSOR-300,PR-821,Hair Oil 511,23.03,69.55,Normal,Haircare
2025-01-15 14:05:31,SENSOR-105,PR-823,Body Lotion 512,25.64,57.63,Alerte Température,Bodycare
2025-01-24 04:14:31,SENSOR-736,PR-825,Foundation 513,20.53,57.52,Alerte Humidité,Makeup
2025-02-01 05:12:31,SENSOR-888,PR-827,Conditioner 514,21.68,55.03,Alerte Température,Haircare
2025-01-13 13:29:31,SENSOR-733,PR-829,Face Wash 515,18.22,55.89,Alerte Température,Skincare
2025-01-12 20:00:31,SENSOR-712,PR-831,Conditioner 516,27.98,71.85,Alerte Température,Haircare
2025-01-22 17:19:31,SENSOR-784,PR-833,Body Wash 517,24.65,43.42,Alerte Humidité,Bodycare
2025-01-16 07:23:31,SENSOR-519,PR-835,Hand Cream 518,21.21,47.71,Normal,Bodycare
2025-02-09 20:25:31,SENSOR-283,PR-837,Perfume Oil 519,20.98,38.82,Normal,Fragrance
2025-01-30 07:34:31,SENSOR-278,PR-839,Lipstick 520,24.09,57.92,Alerte Température & Humidité,Makeup
2025-02-10 11:57:31,SENSOR-160,PR-841,Hair Oil 521,27.48,51.48,Alerte Température & Humidité,Haircare
2025-01-13 11:02:31,SENSOR-435,PR-843,Sunscreen 522,24.16,52.82,Normal,Skincare
2025-01-16 19:16:31,SENSOR-662,PR-845,Body Scrub 523,24.45,43.22,Alerte Humidité,Bodycare
2025-01-17 01:24:31,SENSOR-304,PR-847,Blush 524,19.95,30.31,Alerte Humidité,Makeup
2025-01-14 00:00:31,SENSOR-606,PR-849,Moisturizer 525,21.63,59.24,Normal,Skincare
2025-01-24 15:41:31,SENSOR-442,PR-851,Eau de Toilette 526,18.9,32.96,Alerte Température & Humidité,Fragrance
2025-01-25 07:59:31,SENSOR-916,PR-853,Conditioner 527,22.63,73.1,Normal,Haircare
2025-02-03 04:03:31,SENSOR-426,PR-855,Lipstick 528,17.58,48.5,Normal,Makeup
2025-02-02 11:44:31,SENSOR-377,PR-857,Body Scrub 529,22.2,69.46,Alerte Humidité,Bodycare
2025-02-04 17:08:31,SENSOR-168,PR-859,Body Lotion 530,23.12,51.82,Normal,Bodycare
2025-01-31 09:30:31,SENSOR-662,PR-861,Mascara 531,18.3,30.89,Alerte Humidité,Makeup
2025-01-23 17:32:31,SENSOR-115,PR-863,Foot Cream 532,18.12,40.11,Alerte Température & Humidité,Bodycare
2025-01-14 03:24:31,SENSOR-450,PR-865,Lipstick 533,19.96,32.73,Alerte Humidité,Makeup
2025-01-23 18:19:31,SENSOR-618,PR-867,Eau de Parfum 534,21.81,33.71,Alerte Température & Humidité,Fragrance
2025-01-15 00:03:31,SENSOR-143,PR-869,Foot Cream 535,18.62,42.19,Alerte Température & Humidité,Bodycare
2025-01-18 05:34:31,SENSOR-439,PR-871,Hair Oil 536,21.23,57.21,Alerte Température,Haircare
2025-01-12 02:11:31,SENSOR-952,PR-873,Foot Cream 537,20.91,68.28,Alerte Humidité,Bodycare
2025-01-16 16:05:31,SENSOR-307,PR-875,Blush 538,24.68,49.48,Alerte Température,Makeup
2025-02-10 19:45:31,SENSOR-760,PR-877,Eau de Toilette 539,18.64,30.56,Alerte Température & Humidité,Fragrance
2025-01-22 09:45:31,SENSOR-947,PR-879,Shampoo 540,25.3,75.44,Alerte Humidité,Haircare
2025-02-04 21:56:31,SENSOR-440,PR-881,Hair Oil 541,24.96,54.01,Alerte Humidité,Haircare
2025-01-21 10:15:31,SENSOR-845,PR-883,Lipstick 542,19.92,31.06,Alerte Humidité,Makeup
2025-01-14 22:05:31,SENSOR-772,PR-885,Deodorant 543,18.16,37.34,Alerte Température,Fragrance
2025-02-11 12:23:31,SENSOR-781,PR-887,Foundation 544,19.31,47.34,Normal,Makeup
2025-01-27 15:14:31,SENSOR-715,PR-889,Moisturizer 545,22.09,60.17,Normal,Skincare
2025-01-19 02:26:31,SENSOR-564,PR-891,Foundation 546,22.33,34.66,Alerte Humidité,Makeup
2025-01-30 01:12:31,SENSOR-479,PR-893,Night Cream 547,20.72,58.74,Normal,Skincare
2025-01-21 23:28:31,SENSOR-619,PR-895,Hand Cream 548,21.53,63.53,Normal,Bodycare
2025-02-04 15:32:31,SENSOR-532,PR-897,Foot Cream 549,22.79,69.86,Alerte Humidité,Bodycare
2025-01-14 07:18:31,SENSOR-488,PR-899,Night Cream 550,18.02,40.91,Alerte Température & Humidité,Skincare
2025-01-27 07:19:31,SENSOR-240,PR-901,Blush 551,19.62,56.11,Alerte Humidité,Makeup
2025-02-01 02:59:31,SENSOR-708,PR-903,Hair Mask 552,20.0,79.29,Alerte Température & Humidité,Haircare
2025-01-31 10:37:31,SENSOR-381,PR-905,Hair Oil 553,21.13,63.66,Alerte Température,Haircare
2025-01-16 01:01:31,SENSOR-608,PR-907,Face Wash 554,24.65,50.29,Normal,Skincare
2025-01-24 14:18:31,SENSOR-780,PR-909,Moisturizer 555,19.29,61.35,Normal,Skincare
2025-01-26 22:32:31,SENSOR-335,PR-911,Eau de Parfum 556,19.5,32.93,Alerte Humidité,Fragrance
2025-02-04 19:12:31,SENSOR-976,PR-913,Perfume Oil 557,21.16,46.21,Alerte Température & Humidité,Fragrance
2025-01-14 14:12:31,SENSOR-698,PR-915,Perfume Oil 558,21.56,49.87,Alerte Température & Humidité,Fragrance
2025-02-10 23:58:31,SENSOR-449,PR-917,Mascara 559,20.44,47.46,Normal,Makeup
2025-02-03 19:26:31,SENSOR-701,PR-919,Blush 560,19.16,58.83,Alerte Humidité,Makeup
2025-01-29 12:32:31,SENSOR-157,PR-921,Sunscreen 561,19.1,60.19,Normal,Skincare
2025-01-23 22:46:31,SENSOR-225,PR-923,Face Serum 562,23.34,41.76,Alerte Humidité,Skincare
2025-02-07 23:31:31,SENSOR-535,PR-925,Eau de Parfum 563,21.29,37.06,Alerte Température,Fragrance
2025-01-15 13:51:31,SENSOR-322,PR-927,Perfume Oil 564,19.78,49.87,Alerte Humidité,Fragrance
2025-02-10 00:21:31,SENSOR-232,PR-929,Foundation 565,22.59,37.2,Normal,Makeup
2025-01-16 00:03:31,SENSOR-553,PR-931,Deodorant 566,19.06,48.38,Alerte Humidité,Fragrance
2025-01-23 04:58:31,SENSOR-790,PR-933,Hair Mask 567,27.25,74.05,Alerte Température,Haircare
2025-01-12 22:57:31,SENSOR-666,PR-935,Hand Cream 568,18.38,65.38,Alerte Température & Humidité,Bodycare
2025-01-30 12:43:31,SENSOR-541,PR-937,Perfume Oil 569,21.47,41.32,Alerte Température,Fragrance
2025-02-01 03:03:31,SENSOR-531,PR-939,Hair Serum 570,25.25,51.27,Alerte Humidité,Haircare
2025-02-07 14:58:31,SENSOR-257,PR-941,Deodorant 571,19.85,31.57,Alerte Humidité,Fragrance
2025-02-06 23:06:31,SENSOR-294,PR-943,Body Wash 572,25.18,66.91,Alerte Température & Humidité,Bodycare
2025-02-10 23:56:31,SENSOR-653,PR-945,Eau de Parfum 573,20.78,46.04,Alerte Humidité,Fragrance
2025-02-06 12:57:31,SENSOR-827,PR-947,Body Mist 574,21.71,30.9,Alerte Température & Humidité,Fragrance
2025-01-25 10:02:31,SENSOR-595,PR-949,Moisturizer 575,23.18,66.04,Alerte Humidité,Skincare
2025-01-28 08:24:31,SENSOR-386,PR-951,Conditioner 576,23.01,58.57,Normal,Haircare
2025-01-20 08:47:31,SENSOR-207,PR-953,Face Wash 577,23.35,60.98,Normal,Skincare
2025-01-25 10:54:31,SENSOR-307,PR-955,Deodorant 578,19.79,40.6,Normal,Fragrance
2025-01-25 01:08:31,SENSOR-600,PR-957,Face Wash 579,18.89,42.24,Alerte Température & Humidité,Skincare
2025-01-20 04:33:31,SENSOR-229,PR-959,Moisturizer 580,23.57,57.88,Normal,Skincare
2025-01-31 00:59:31,SENSOR-377,PR-961,Hand Cream 581,23.73,49.8,Normal,Bodycare
2025-01-30 13:03:31,SENSOR-982,PR-963,Foot Cream 582,20.48,69.03,Alerte Humidité,Bodycare
2025-01-14 17:50:31,SENSOR-769,PR-965,Shampoo 583,26.98,58.95,Normal,Haircare
2025-01-26 21:19:31,SENSOR-847,PR-967,Sunscreen 584,25.02,41.58,Alerte Température & Humidité,Skincare
2025-02-06 19:40:31,SENSOR-508,PR-969,Deodorant 585,21.38,40.95,Alerte Température,Fragrance
2025-01-13 23:58:31,SENSOR-258,PR-971,Foot Cream 586,19.96,44.32,Alerte Humidité,Bodycare
2025-02-05 16:48:31,SENSOR-546,PR-973,Face Serum 587,22.73,51.14,Normal,Skincare
2025-02-06 04:23:31,SENSOR-429,PR-975,Perfume Oil 588,20.08,42.75,Normal,Fragrance
2025-01-25 02:21:31,SENSOR-420,PR-977,Body Scrub 589,22.5,58.99,Normal,Bodycare
2025-02-03 18:42:31,SENSOR-759,PR-979,Foot Cream 590,22.96,65.38,Alerte Humidité,Bodycare
2025-01-23 07:50:31,SENSOR-685,PR-981,Conditioner 591,23.7,50.66,Alerte Humidité,Haircare
2025-01-22 08:58:31,SENSOR-750,PR-983,Blush 592,16.69,59.97,Alerte Humidité,Makeup
2025-01-20 14:06:31,SENSOR-427,PR-985,Face Wash 593,24.26,44.25,Alerte Humidité,Skincare
2025-01-23 04:37:31,SENSOR-122,PR-987,Deodorant 594,20.33,39.26,Normal,Fragrance
2025-01-17 09:14:31,SENSOR-404,PR-989,Moisturizer 595,21.75,46.45,Normal,Skincare
2025-02-07 04:09:31,SENSOR-589,PR-991,Deodorant 596,21.6,47.97,Alerte Température & Humidité,Fragrance
2025-01-20 16:57:31,SENSOR-290,PR-993,Blush 597,22.11,58.54,Alerte Humidité,Makeup
2025-01-20 01:55:31,SENSOR-424,PR-995,Eau de Parfum 598,20.7,40.13,Normal,Fragrance
2025-01-29 06:38:31,SENSOR-764,PR-997,Eau de Parfum 599,19.68,43.11,Normal,Fragrance
2025-01-28 23:49:31,SENSOR-267,PR-999,Sunscreen 600,18.58,60.42,Alerte Température,Skincare
2025-01-21 16:44:31,SENSOR-794,PR-1001,Hair Mask 601,27.61,54.96,Alerte Température & Humidité,Haircare
2025-02-08 19:40:31,SENSOR-146,PR-1003,Foot Cream 602,24.08,48.12,Normal,Bodycare
2025-01-29 04:54:31,SENSOR-855,PR-1005,Foot Cream 603,22.58,51.86,Normal,Bodycare
2025-01-22 17:07:31,SENSOR-958,PR-1007,Sunscreen 604,24.76,50.08,Normal,Skincare
2025-01-26 18:34:31,SENSOR-769,PR-1009,Body Mist 605,20.56,32.66,Alerte Humidité,Fragrance
2025-01-12 16:42:31,SENSOR-474,PR-1011,Eau de Toilette 606,21.44,30.28,Alerte Température & Humidité,Fragrance
2025-01-20 21:44:31,SENSOR-191,PR-1013,Blush 607,21.8,31.94,Alerte Humidité,Makeup
2025-01-15 17:23:31,SENSOR-534,PR-1015,Hand Cream 608,21.98,40.12,Alerte Humidité,Bodycare
2025-02-05 01:41:31,SENSOR-870,PR-1017,Hand Cream 609,23.32,55.78,Normal,Bodycare
2025-02-08 10:38:31,SENSOR-830,PR-1019,Face Wash 610,24.68,57.93,Normal,Skincare
2025-01-24 12:14:31,SENSOR-489,PR-1021,Face Wash 611,25.89,45.89,Alerte Température,Skincare
2025-01-16 17:54:31,SENSOR-185,PR-1023,Body Lotion 612,21.25,46.38,Normal,Bodycare
2025-01-22 08:50:31,SENSOR-300,PR-1025,Hand Cream 613,25.19,48.74,Alerte Température,Bodycare
2025-02-06 12:12:31,SENSOR-576,PR-1027,Foundation 614,16.78,30.51,Alerte Humidité,Makeup
2025-01-18 16:11:31,SENSOR-940,PR-1029,Eau de Toilette 615,20.15,30.13,Alerte Humidité,Fragrance
2025-01-28 02:49:31,SENSOR-514,PR-1031,Sunscreen 616,22.92,41.25,Alerte Humidité,Skincare
2025-02-02 18:54:31,SENSOR-670,PR-1033,Sunscreen 617,22.79,58.83,Normal,Skincare
2025-01-14 09:58:31,SENSOR-271,PR-1035,Body Scrub 618,25.46,53.36,Alerte Température,Bodycare
2025-02-08 05:40:31,SENSOR-353,PR-1037,Body Mist 619,20.07,30.85,Alerte Humidité,Fragrance
2025-02-11 13:25:31,SENSOR-983,PR-1039,Body Lotion 620,23.95,67.66,Alerte Humidité,Bodycare
2025-01-23 13:25:31,SENSOR-185,PR-1041,Foot Cream 621,19.54,49.84,Normal,Bodycare
2025-02-11 08:43:31,SENSOR-410,PR-1043,Hair Serum 622,20.05,52.17,Alerte Température & Humidité,Haircare
2025-02-02 16:28:31,SENSOR-256,PR-1045,Conditioner 623,22.31,60.96,Normal,Haircare
2025-02-05 08:48:31,SENSOR-800,PR-1047,Body Wash 624,24.13,47.07,Normal,Bodycare
2025-02-01 08:17:31,SENSOR-915,PR-1049,Perfume Oil 625,20.46,30.09,Alerte Humidité,Fragrance
2025-01-13 15:16:31,SENSOR-509,PR-1051,Night Cream 626,18.31,66.11,Alerte Température & Humidité,Skincare
2025-01-26 23:44:31,SENSOR-316,PR-1053,Body Lotion 627,24.24,52.47,Normal,Bodycare
2025-01-25 16:54:31,SENSOR-272,PR-1055,Eyeliner 628,23.67,48.53,Normal,Makeup
2025-01-21 15:49:31,SENSOR-226,PR-1057,Perfume Oil 629,20.73,31.14,Alerte Humidité,Fragrance
2025-02-02 17:58:31,SENSOR-434,PR-1059,Foundation 630,23.99,37.41,Normal,Makeup
2025-01-19 12:43:31,SENSOR-179,PR-1061,Perfume Oil 631,19.84,48.04,Alerte Humidité,Fragrance
2025-01-28 04:35:31,SENSOR-310,PR-1063,Eau de Parfum 632,21.84,45.48,Alerte Température & Humidité,Fragrance
2025-01-21 18:11:31,SENSOR-641,PR-1065,Body Scrub 633,22.84,45.34,Normal,Bodycare
2025-02-09 05:02:31,SENSOR-971,PR-1067,Hair Mask 634,27.83,77.94,Alerte Température & Humidité,Haircare
2025-02-05 14:42:31,SENSOR-188,PR-1069,Body Mist 635,20.97,46.31,Alerte Humidité,Fragrance
2025-02-10 00:34:31,SENSOR-870,PR-1071,Lipstick 636,19.55,40.14,Normal,Makeup
2025-01-18 01:21:31,SENSOR-382,PR-1073,Mascara 637,24.7,52.79,Alerte Température,Makeup
2025-01-18 20:32:31,SENSOR-189,PR-1075,Sunscreen 638,25.47,60.86,Alerte Température,Skincare
2025-01-13 04:31:31,SENSOR-244,PR-1077,Body Wash 639,20.64,43.14,Alerte Humidité,Bodycare
2025-02-03 18:29:31,SENSOR-811,PR-1079,Foot Cream 640,25.19,50.69,Alerte Température,Bodycare
2025-01-30 08:10:31,SENSOR-646,PR-1081,Deodorant 641,20.86,46.97,Alerte Humidité,Fragrance
2025-02-02 18:54:31,SENSOR-922,PR-1083,Conditioner 642,24.93,68.8,Normal,Haircare
2025-01-26 08:47:31,SENSOR-918,PR-1085,Body Scrub 643,24.22,51.95,Normal,Bodycare
2025-02-01 07:59:31,SENSOR-404,PR-1087,Eyeliner 644,18.1,35.0,Normal,Makeup
2025-01-28 15:02:31,SENSOR-182,PR-1089,Eau de Parfum 645,19.07,35.34,Normal,Fragrance
2025-01-20 11:46:31,SENSOR-622,PR-1091,Body Scrub 646,18.44,56.45,Alerte Température,Bodycare
2025-01-16 14:09:31,SENSOR-860,PR-1093,Hand Cream 647,23.28,44.02,Alerte Humidité,Bodycare
2025-01-20 09:32:31,SENSOR-158,PR-1095,Hair Serum 648,22.93,52.17,Alerte Humidité,Haircare
2025-02-04 19:55:31,SENSOR-450,PR-1097,Foundation 649,23.37,58.69,Alerte Humidité,Makeup
2025-01-24 21:36:31,SENSOR-974,PR-1099,Body Wash 650,20.45,62.91,Normal,Bodycare
2025-01-31 06:04:31,SENSOR-236,PR-1101,Face Wash 651,24.19,53.61,Normal,Skincare
2025-01-24 21:21:31,SENSOR-992,PR-1103,Mascara 652,20.53,59.54,Alerte Humidité,Makeup
2025-01-25 17:57:31,SENSOR-375,PR-1105,Foundation 653,15.15,31.21,Alerte Température & Humidité,Makeup
2025-02-02 22:25:31,SENSOR-830,PR-1107,Lipstick 654,23.85,55.21,Alerte Humidité,Makeup
2025-01-16 17:29:31,SENSOR-567,PR-1109,Hair Serum 655,24.26,77.83,Alerte Humidité,Haircare
2025-02-08 02:37:31,SENSOR-444,PR-1111,Foundation 656,15.94,43.49,Alerte Température,Makeup
2025-01-29 09:30:31,SENSOR-488,PR-1113,Foundation 657,24.58,48.53,Alerte Température,Makeup
2025-02-03 13:12:31,SENSOR-863,PR-1115,Foot Cream 658,19.9,63.71,Normal,Bodycare
2025-02-02 08:35:31,SENSOR-639,PR-1117,Shampoo 659,20.82,79.11,Alerte Température & Humidité,Haircare
2025-01-25 04:08:31,SENSOR-355,PR-1119,Eau de Parfum 660,21.98,48.37,Alerte Température & Humidité,Fragrance
2025-01-30 11:13:31,SENSOR-892,PR-1121,Foot Cream 661,24.7,66.44,Alerte Humidité,Bodycare
2025-02-06 08:41:31,SENSOR-404,PR-1123,Body Scrub 662,20.44,54.73,Normal,Bodycare
2025-02-01 13:03:31,SENSOR-364,PR-1125,Body Wash 663,19.96,63.78,Normal,Bodycare
2025-01-18 06:24:31,SENSOR-745,PR-1127,Deodorant 664,18.83,36.34,Alerte Température,Fragrance
2025-01-17 23:39:31,SENSOR-434,PR-1129,Eau de Parfum 665,21.87,39.71,Alerte Température,Fragrance
2025-02-08 11:31:31,SENSOR-167,PR-1131,Night Cream 666,21.65,54.41,Normal,Skincare
2025-01-20 17:40:31,SENSOR-744,PR-1133,Hair Serum 667,21.04,54.09,Alerte Température & Humidité,Haircare
2025-01-18 16:07:31,SENSOR-500,PR-1135,Moisturizer 668,25.47,61.35,Alerte Température,Skincare
2025-01-15 13:03:31,SENSOR-989,PR-1137,Hair Oil 669,24.31,68.27,Normal,Haircare
2025-01-22 18:52:31,SENSOR-774,PR-1139,Conditioner 670,25.48,77.34,Alerte Humidité,Haircare
2025-02-01 08:25:31,SENSOR-143,PR-1141,Perfume Oil 671,18.14,43.12,Alerte Température,Fragrance
2025-02-04 10:50:31,SENSOR-172,PR-1143,Hair Serum 672,24.6,53.35,Alerte Humidité,Haircare
2025-01-18 14:19:31,SENSOR-141,PR-1145,Foundation 673,15.21,56.81,Alerte Température & Humidité,Makeup
2025-01-16 18:15:31,SENSOR-691,PR-1147,Foundation 674,18.79,56.46,Alerte Humidité,Makeup
2025-02-01 10:30:31,SENSOR-737,PR-1149,Foundation 675,21.47,40.62,Normal,Makeup
2025-01-13 16:52:31,SENSOR-439,PR-1151,Hair Mask 676,25.52,60.91,Normal,Haircare
2025-01-18 21:11:31,SENSOR-303,PR-1153,Hand Cream 677,19.12,60.18,Normal,Bodycare
2025-02-03 06:24:31,SENSOR-366,PR-1155,Hair Oil 678,25.2,61.87,Normal,Haircare
2025-01-18 09:14:31,SENSOR-307,PR-1157,Body Lotion 679,23.52,42.99,Alerte Humidité,Bodycare
2025-02-11 11:51:31,SENSOR-845,PR-1159,Hand Cream 680,19.68,50.49,Normal,Bodycare
2025-01-17 19:32:31,SENSOR-668,PR-1161,Night Cream 681,18.76,58.71,Alerte Température,Skincare
2025-02-02 21:15:31,SENSOR-678,PR-1163,Foot Cream 682,22.9,48.76,Normal,Bodycare
2025-01-23 19:27:31,SENSOR-718,PR-1165,Hand Cream 683,22.15,59.61,Normal,Bodycare
2025-01-12 08:39:31,SENSOR-707,PR-1167,Eau de Parfum 684,21.58,36.37,Alerte Température,Fragrance
2025-01-15 22:28:31,SENSOR-203,PR-1169,Perfume Oil 685,21.93,31.18,Alerte Température & Humidité,Fragrance
2025-01-14 17:41:31,SENSOR-750,PR-1171,Foot Cream 686,19.3,51.33,Normal,Bodycare
2025-01-17 00:30:31,SENSOR-657,PR-1173,Conditioner 687,21.19,65.77,Alerte Température,Haircare
2025-01-19 21:12:31,SENSOR-435,PR-1175,Shampoo 688,25.76,55.13,Normal,Haircare
2025-01-22 01:25:31,SENSOR-414,PR-1177,Perfume Oil 689,20.02,40.82,Normal,Fragrance
2025-01-29 18:46:31,SENSOR-756,PR-1179,Perfume Oil 690,20.24,38.98,Normal,Fragrance
2025-01-18 09:54:31,SENSOR-803,PR-1181,Body Wash 691,18.59,43.49,Alerte Température & Humidité,Bodycare
2025-01-18 19:10:31,SENSOR-117,PR-1183,Eau de Toilette 692,21.26,40.15,Alerte Température,Fragrance
2025-01-13 10:05:31,SENSOR-702,PR-1185,Eyeliner 693,22.07,31.0,Alerte Humidité,Makeup
2025-02-10 17:14:31,SENSOR-203,PR-1187,Body Mist 694,20.86,31.41,Alerte Humidité,Fragrance
2025-02-05 14:48:31,SENSOR-632,PR-1189,Body Lotion 695,22.89,59.34,Normal,Bodycare
2025-01-27 21:10:31,SENSOR-769,PR-1191,Lipstick 696,23.44,54.54,Normal,Makeup
2025-02-06 01:08:31,SENSOR-706,PR-1193,Night Cream 697,19.26,61.22,Normal,Skincare
2025-01-12 16:52:31,SENSOR-667,PR-1195,Blush 698,17.26,39.03,Normal,Makeup
2025-01-20 18:25:31,SENSOR-215,PR-1197,Shampoo 699,22.47,65.96,Normal,Haircare
2025-01-14 17:46:31,SENSOR-856,PR-1199,Eau de Toilette 700,18.24,45.31,Alerte Température & Humidité,Fragrance
2025-02-09 22:23:31,SENSOR-916,PR-1201,Lipstick 701,19.44,39.55,Normal,Makeup
2025-01-12 11:46:31,SENSOR-500,PR-1203,Face Wash 702,18.13,46.85,Alerte Température,Skincare
2025-02-06 16:08:31,SENSOR-382,PR-1205,Conditioner 703,26.94,76.22,Alerte Humidité,Haircare
2025-02-04 05:30:31,SENSOR-782,PR-1207,Foot Cream 704,23.09,64.82,Normal,Bodycare
2025-02-02 15:32:31,SENSOR-660,PR-1209,Conditioner 705,24.75,58.32,Normal,Haircare
2025-02-05 14:22:31,SENSOR-340,PR-1211,Hair Oil 706,26.58,74.3,Normal,Haircare
2025-02-05 16:34:31,SENSOR-268,PR-1213,Eyeliner 707,17.8,50.8,Normal,Makeup
2025-01-25 11:55:31,SENSOR-996,PR-1215,Eau de Toilette 708,21.87,46.88,Alerte Température & Humidité,Fragrance
2025-01-19 16:33:31,SENSOR-879,PR-1217,Eau de Toilette 709,18.73,47.85,Alerte Température & Humidité,Fragrance
2025-02-03 12:40:31,SENSOR-255,PR-1219,Foundation 710,16.36,41.99,Normal,Makeup
2025-01-30 13:01:31,SENSOR-516,PR-1221,Conditioner 711,25.26,72.79,Normal,Haircare
2025-01-21 22:49:31,SENSOR-237,PR-1223,Body Wash 712,24.16,48.87,Normal,Bodycare
2025-02-01 08:27:31,SENSOR-625,PR-1225,Lipstick 713,24.86,37.09,Alerte Température,Makeup
2025-02-07 23:50:31,SENSOR-799,PR-1227,Eau de Toilette 714,19.45,31.06,Alerte Humidité,Fragrance
2025-01-23 14:52:31,SENSOR-984,PR-1229,Hair Serum 715,27.53,64.01,Alerte Température,Haircare
2025-01-14 07:28:31,SENSOR-466,PR-1231,Face Wash 716,25.03,62.59,Alerte Température,Skincare
2025-01-12 07:42:31,SENSOR-629,PR-1233,Perfume Oil 717,20.4,46.96,Alerte Humidité,Fragrance
2025-02-11 16:49:31,SENSOR-995,PR-1235,Lipstick 718,19.53,35.47,Normal,Makeup
2025-01-20 11:04:31,SENSOR-916,PR-1237,Moisturizer 719,19.21,63.45,Normal,Skincare
2025-01-31 01:22:31,SENSOR-851,PR-1239,Foundation 720,17.6,41.03,Normal,Makeup
2025-01-29 11:42:31,SENSOR-640,PR-1241,Mascara 721,23.97,35.28,Normal,Makeup
2025-01-13 19:44:31,SENSOR-851,PR-1243,Night Cream 722,20.86,59.8,Normal,Skincare
2025-02-02 15:38:31,SENSOR-783,PR-1245,Night Cream 723,21.91,54.24,Normal,Skincare
2025-01-21 12:16:31,SENSOR-947,PR-1247,Lipstick 724,20.61,33.47,Alerte Humidité,Makeup
2025-01-30 13:25:31,SENSOR-523,PR-1249,Night Cream 725,23.73,54.69,Normal,Skincare
2025-01-25 01:19:31,SENSOR-647,PR-1251,Night Cream 726,22.82,53.36,Normal,Skincare
2025-01-26 21:22:31,SENSOR-105,PR-1253,Face Serum 727,21.93,62.49,Normal,Skincare
2025-02-08 09:22:31,SENSOR-752,PR-1255,Face Wash 728,22.78,51.11,Normal,Skincare
2025-01-28 04:05:31,SENSOR-281,PR-1257,Face Serum 729,24.91,62.64,Normal,Skincare
2025-02-08 08:43:31,SENSOR-977,PR-1259,Hair Mask 730,21.33,63.82,Alerte Température,Haircare
2025-01-13 13:57:31,SENSOR-391,PR-1261,Conditioner 731,27.08,50.65,Alerte Température & Humidité,Haircare
2025-01-27 04:07:31,SENSOR-765,PR-1263,Body Mist 732,21.93,38.56,Alerte Température,Fragrance
2025-01-13 21:18:31,SENSOR-571,PR-1265,Hair Oil 733,21.61,68.59,Alerte Température,Haircare
2025-02-05 09:24:31,SENSOR-753,PR-1267,Body Lotion 734,25.93,41.14,Alerte Température & Humidité,Bodycare
2025-02-10 02:34:31,SENSOR-500,PR-1269,Hand Cream 735,19.09,68.43,Alerte Humidité,Bodycare
2025-01-17 02:35:31,SENSOR-524,PR-1271,Eau de Toilette 736,18.58,35.17,Alerte Température,Fragrance
2025-02-04 00:24:31,SENSOR-373,PR-1273,Conditioner 737,27.51,53.47,Alerte Température & Humidité,Haircare
2025-01-19 09:54:31,SENSOR-975,PR-1275,Hand Cream 738,20.91,49.54,Normal,Bodycare
2025-01-29 12:34:31,SENSOR-713,PR-1277,Hair Oil 739,20.72,69.44,Alerte Température,Haircare
2025-02-05 10:25:31,SENSOR-856,PR-1279,Face Wash 740,22.47,54.12,Normal,Skincare
2025-02-04 12:06:31,SENSOR-391,PR-1281,Body Mist 741,21.64,31.97,Alerte Température & Humidité,Fragrance
2025-02-07 09:24:31,SENSOR-470,PR-1283,Body Scrub 742,22.58,41.22,Alerte Humidité,Bodycare
2025-01-20 13:38:31,SENSOR-588,PR-1285,Body Mist 743,21.14,42.88,Alerte Température,Fragrance
2025-01-19 13:57:31,SENSOR-928,PR-1287,Moisturizer 744,22.77,43.02,Alerte Humidité,Skincare
2025-02-07 04:43:31,SENSOR-326,PR-1289,Foundation 745,23.45,57.88,Alerte Humidité,Makeup
2025-01-21 04:39:31,SENSOR-123,PR-1291,Moisturizer 746,24.28,45.63,Normal,Skincare
2025-01-21 07:34:31,SENSOR-917,PR-1293,Lipstick 747,16.44,50.04,Normal,Makeup
2025-01-25 20:37:31,SENSOR-435,PR-1295,Night Cream 748,25.32,41.67,Alerte Température & Humidité,Skincare
2025-01-12 07:23:31,SENSOR-608,PR-1297,Blush 749,22.37,45.8,Normal,Makeup
2025-02-04 06:39:31,SENSOR-886,PR-1299,Body Wash 750,23.35,41.43,Alerte Humidité,Bodycare
2025-01-28 19:09:31,SENSOR-665,PR-1301,Hair Oil 751,25.52,77.88,Alerte Humidité,Haircare
2025-01-15 08:01:31,SENSOR-620,PR-1303,Perfume Oil 752,21.3,37.67,Alerte Température,Fragrance
2025-01-30 03:11:31,SENSOR-211,PR-1305,Hair Mask 753,20.4,73.45,Alerte Température,Haircare
2025-01-25 07:14:31,SENSOR-844,PR-1307,Night Cream 754,20.45,42.83,Alerte Humidité,Skincare
2025-01-17 13:29:31,SENSOR-297,PR-1309,Hand Cream 755,24.14,60.01,Normal,Bodycare
2025-01-13 01:14:31,SENSOR-214,PR-1311,Foundation 756,22.62,59.57,Alerte Humidité,Makeup
2025-02-04 02:20:31,SENSOR-674,PR-1313,Moisturizer 757,23.39,59.87,Normal,Skincare
2025-02-08 11:30:31,SENSOR-459,PR-1315,Hair Serum 758,25.67,66.01,Normal,Haircare
2025-01-29 02:13:31,SENSOR-898,PR-1317,Lipstick 759,16.71,41.59,Normal,Makeup
